OrderID,OrderDate,CustomerID,Region,CustomerSegment,ProductID,ProductCategory,ProductSubcategory,Quantity,UnitPrice,DiscountPercent,GrossSales,NetSales,CostOfGoodsSold,ShippingCost,DeliveryDays,ExpectedDeliveryDays,ReturnFlag,ReturnReason,FulfilmentCenter
ORD00657,23-Apr-2024,CUST1707,South,Small Business,PROD368,Electronics,Audio,4,3718,0.25,14872,11154,9482.937,231,9,6,0,,FC1
ORD00658,24-Nov-2024,CUST1358,West,Corporate,PROD374,Fashion,Accessories,1,3164,0.15,3164,2689.4,1744.37,96,5,5,0,,FC1
ORD00659,26-Feb-2023,CUST1365,South,Small Business,PROD181,Fashion,Accessories,5,784,0,3920,3920,2007.177,268,8,6,0,,FC3
ORD00660,4-Dec-2023,CUST1381,West,Corporate,PROD121,Electronics,Laptop,1,2842,0.5,2842,1421,1494.902,247,5,5,0,,FC4
ORD00661,23-Dec-2025,CUST1001,South,Small Business,PROD370,Lifestyle,Beauty,5,3414,0.1,17070,15363,13048.08,258,3,3,0,,FC4
ORD00662,6-Mar-2023,CUST1036,North,Small Business,PROD206,Lifestyle,Fitness,1,3368,0,3368,3368,1925.93,134,6,5,0,,FC1
ORD00663,8-Dec-2023,CUST1858,South,Corporate,PROD492,Lifestyle,Fitness,5,3232,0.25,16160,12120,10238.79,97,5,3,0,,FC4
ORD00664,14-Apr-2023,CUST1478,South,Consumer,PROD380,Lifestyle,Fitness,5,4303,0.4,21515,12909,16946.06,185,7,4,0,,FC2
ORD00665,17-Nov-2025,CUST1010,East,Consumer,PROD140,Fashion,Apparel,2,1915,0.05,3830,3638.5,2110.453,274,4,4,1,,FC1
ORD00666,28-May-2025,CUST1980,West,Corporate,PROD249,Electronics,Mobile,5,243,0,1215,1215,788.3029,167,5,5,0,,FC4
ORD00667,21-Apr-2024,CUST1650,West,Consumer,PROD440,Lifestyle,Fitness,4,540,0.5,2160,1080,1118.867,240,3,2,0,,FC4
ORD00668,5-Nov-2025,CUST1895,West,Small Business,PROD136,Fashion,Accessories,1,2382,0,2382,2382,1394.581,183,3,3,0,,FC2
ORD00669,28-Apr-2023,CUST1442,East,Small Business,PROD169,Electronics,Audio,3,3275,0.4,9825,5895,7766.74,58,5,5,0,,FC1
ORD00670,20-Apr-2024,CUST1509,North,Consumer,PROD361,Fashion,Accessories,1,2399,0.2,2399,1919.2,1244.101,160,5,3,0,,FC3
ORD00671,7-Mar-2023,CUST1395,West,Consumer,PROD170,Fashion,Accessories,1,4143,0.1,4143,3728.7,2552.217,257,7,5,0,,FC3
ORD00672,11-Aug-2023,CUST1255,South,Corporate,PROD249,Lifestyle,Home Decor,1,2521,0.1,2521,2268.9,1292.621,188,6,3,0,,FC3
ORD00673,15-Apr-2025,CUST1269,West,Corporate,PROD412,Electronics,Audio,5,3405,0,17025,17025,12260.71,158,5,3,0,,FC4
ORD00674,1-Feb-2023,CUST1519,West,Corporate,PROD469,Electronics,Laptop,3,1116,0.1,3348,3013.2,1861.401,153,4,4,0,,FC2
ORD00675,12-Mar-2025,CUST1990,North,Consumer,PROD158,Lifestyle,Beauty,2,3254,0.05,6508,6182.6,3998.153,121,8,6,0,,FC2
ORD00676,5-Jul-2023,CUST1332,West,Consumer,PROD175,Lifestyle,Fitness,3,389,0.25,1167,875.25,599.3132,294,2,2,0,,FC3
ORD00677,20-Sep-2024,CUST1855,South,Small Business,PROD240,Fashion,Footwear,5,1917,0.1,9585,8626.5,5500.555,72,3,3,0,,FC2
ORD00678,18-Mar-2024,CUST1791,North,Consumer,PROD344,Lifestyle,Home Decor,2,2950,0.25,5900,4425,4043.611,187,8,6,0,,FC2
ORD00679,5-Oct-2025,CUST1285,North,Corporate,PROD258,Fashion,Accessories,5,4711,0.4,23555,14133,12592.91,241,5,5,0,,FC2
ORD00680,25-Jun-2025,CUST1042,East,Consumer,PROD418,Fashion,Accessories,4,726,0.5,2904,1452,2185.267,114,4,4,0,,FC3
ORD00681,7-Sep-2023,CUST1745,East,Consumer,PROD467,Lifestyle,Fitness,3,1047,0.4,3141,1884.6,2379.257,115,5,3,0,,FC1
ORD00682,24-May-2025,CUST1238,South,Small Business,PROD469,Fashion,Apparel,5,4609,0.15,23045,19588.25,16913.04,178,2,3,0,,FC2
ORD00683,10-Mar-2025,CUST1343,South,Consumer,PROD301,Fashion,Footwear,3,4099,0.2,12297,9837.6,9051.236,216,4,4,0,,FC1
ORD00684,23-Dec-2025,CUST1132,East,Small Business,PROD171,Fashion,Apparel,5,2603,0.05,13015,12364.25,7302.646,273,3,3,0,,FC1
ORD00685,7-Apr-2023,CUST1605,East,Small Business,PROD168,Lifestyle,Home Decor,1,4488,0.05,4488,4263.6,2587.487,252,5,3,1,Damaged,FC4
ORD00686,19-Sep-2023,CUST1636,North,Consumer,PROD400,Electronics,Mobile,3,3236,0.15,9708,8251.8,7731.704,161,4,2,0,,FC2
ORD00687,25-Aug-2025,CUST1190,West,Consumer,PROD128,Lifestyle,Beauty,2,1449,0.05,2898,2753.1,2244.95,78,5,5,0,,FC1
ORD00688,17-Dec-2023,CUST1962,West,Small Business,PROD193,Fashion,Apparel,2,1468,0,2936,2936,2317.246,58,3,3,0,,FC2
ORD00689,15-Apr-2025,CUST1095,South,Consumer,PROD218,Fashion,Accessories,2,4141,0.05,8282,7867.9,6354.904,286,8,6,0,,FC3
ORD00690,7-Dec-2024,CUST1135,South,Small Business,PROD466,Fashion,Footwear,5,1349,0.15,6745,5733.25,3586.147,89,4,4,0,,FC3
ORD00691,10-Oct-2023,CUST1427,North,Corporate,PROD498,Electronics,Mobile,4,3076,0.15,12304,10458.4,8823.493,200,6,6,1,Size Issue,FC1
ORD00692,12-Sep-2024,CUST1947,South,Small Business,PROD377,Electronics,Audio,5,794,0.05,3970,3771.5,2531.346,289,6,6,0,,FC3
ORD00693,2-Apr-2023,CUST1653,North,Corporate,PROD300,Electronics,Mobile,2,3590,0.1,7180,6462,5390.327,95,2,2,0,,FC3
ORD00694,21-Oct-2023,CUST1435,West,Consumer,PROD487,Fashion,Apparel,5,3225,0.4,16125,9675,11089.04,154,4,4,1,Quality Issue,FC2
ORD00695,28-Jul-2025,CUST1848,West,Small Business,PROD161,Fashion,Accessories,3,2956,0.05,8868,8424.6,5643.173,237,6,5,0,,FC4
ORD00696,19-Jul-2025,CUST1200,West,Consumer,PROD234,Lifestyle,Fitness,2,2278,0.4,4556,2733.6,3384.126,242,4,4,0,,FC2
ORD00697,20-Apr-2023,CUST1480,East,Small Business,PROD493,Fashion,Apparel,5,2215,0.2,11075,8860,8762.744,165,4,4,0,,FC3
ORD00698,19-Apr-2024,CUST1652,West,Corporate,PROD266,Fashion,Accessories,4,3695,0.05,14780,14041,7465.065,205,5,5,0,,FC3
ORD00699,2-Jul-2025,CUST1949,South,Small Business,PROD148,Electronics,Audio,4,3333,0,13332,13332,8696.532,139,4,2,0,,FC1
ORD00700,11-Oct-2023,CUST1308,East,Corporate,PROD218,Electronics,Audio,4,1172,0.2,4688,3750.4,3065.128,144,4,3,0,,FC3
ORD00701,5-Aug-2023,CUST1695,West,Small Business,PROD434,Electronics,Audio,1,3127,0,3127,3127,2107.04,275,3,2,0,,FC3
ORD00702,8-Dec-2024,CUST1762,South,Consumer,PROD402,Electronics,Laptop,3,1722,0.2,5166,4132.8,3133.126,249,6,4,0,,FC1
ORD00703,29-Aug-2025,CUST1230,North,Consumer,PROD396,Fashion,Apparel,4,4774,0,19096,19096,11785.52,286,7,6,0,,FC4
ORD00704,19-Mar-2023,CUST1463,East,Corporate,PROD341,Fashion,Accessories,1,782,0.05,782,742.9,570.0793,264,2,2,0,,FC2
ORD00705,12-Dec-2024,CUST1934,West,Consumer,PROD395,Electronics,Audio,3,3803,0.1,11409,10268.1,5753.413,189,4,2,0,,FC2
ORD00706,26-Feb-2023,CUST1142,East,Consumer,PROD381,Electronics,Mobile,2,2467,0.3,4934,3453.8,2879.729,229,2,2,0,,FC3
ORD00707,9-Jun-2023,CUST1992,West,Consumer,PROD451,Electronics,Audio,3,1125,0,3375,3375,2231.601,67,5,6,0,,FC1
ORD00708,2-Dec-2025,CUST1059,East,Consumer,PROD313,Lifestyle,Home Decor,4,4296,0,17184,17184,12280.46,83,3,3,0,,FC1
ORD00709,24-Jun-2024,CUST1756,South,Small Business,PROD465,Electronics,Mobile,4,3606,0.05,14424,13702.8,11206.01,200,4,3,0,,FC4
ORD00710,16-Oct-2025,CUST1319,West,Small Business,PROD311,Fashion,Accessories,5,384,0.1,1920,1728,1385.469,288,5,6,0,,FC1
ORD00711,12-Mar-2024,CUST1956,South,Corporate,PROD301,Lifestyle,Home Decor,4,4253,0.15,17012,14460.2,13145.16,127,5,3,0,,FC4
ORD00712,27-Jul-2023,CUST1053,East,Consumer,PROD455,Lifestyle,Home Decor,5,2044,0.05,10220,9709,7442.708,292,5,2,0,,FC3
ORD00713,20-Jul-2025,CUST1575,North,Consumer,PROD388,Electronics,Laptop,1,2629,0.15,2629,2234.65,1644.772,285,4,5,0,,FC1
ORD00714,26-Jan-2024,CUST1830,West,Consumer,PROD184,Fashion,Apparel,5,2842,0.25,14210,10657.5,9978.04,227,5,5,0,,FC3
ORD00715,15-Feb-2024,CUST1987,West,Corporate,PROD268,Lifestyle,Fitness,5,3533,0.1,17665,15898.5,10593.14,220,4,3,1,Damaged,FC1
ORD00716,14-Apr-2023,CUST1656,South,Consumer,PROD320,Lifestyle,Beauty,2,4067,0.15,8134,6913.9,5395.865,278,7,6,0,,FC2
ORD00717,23-Jun-2024,CUST1085,East,Small Business,PROD120,Lifestyle,Beauty,3,1704,0.25,5112,3834,2816.867,252,8,6,0,,FC2
ORD00718,15-Apr-2024,CUST1896,North,Consumer,PROD230,Fashion,Apparel,4,1010,0,4040,4040,2682.803,294,4,4,0,,FC2
ORD00719,13-Dec-2024,CUST1565,North,Corporate,PROD379,Lifestyle,Beauty,4,3252,0,13008,13008,10097.2,111,5,4,0,,FC4
ORD00720,16-Nov-2025,CUST1722,West,Corporate,PROD313,Fashion,Accessories,1,648,0,648,648,337.1327,68,8,5,0,,FC4
ORD00721,21-Feb-2025,CUST1631,South,Consumer,PROD452,Electronics,Laptop,3,4830,0.4,14490,8694,10279.1,105,6,6,1,Late Delivery,FC2
ORD00722,15-Jun-2024,CUST1551,South,Corporate,PROD292,Electronics,Laptop,2,3979,0.1,7958,7162.2,4853.512,58,8,6,0,,FC3
ORD00723,13-Oct-2024,CUST1073,South,Corporate,PROD202,Electronics,Mobile,1,1858,0,1858,1858,976.9668,280,4,2,1,Damaged,FC2
ORD00724,18-Mar-2025,CUST1650,North,Consumer,PROD326,Fashion,Accessories,1,4612,0,4612,4612,3259.68,266,3,3,0,,FC2
ORD00725,8-Jan-2024,CUST1901,North,Small Business,PROD154,Lifestyle,Beauty,4,451,0,1804,1804,1383.835,149,2,3,0,,FC2
ORD00726,27-Aug-2024,CUST1191,North,Small Business,PROD101,Fashion,Accessories,1,641,0,641,641,349.6547,137,6,6,0,,FC1
ORD00727,6-Mar-2025,CUST1159,East,Corporate,PROD272,Fashion,Apparel,1,4880,0,4880,4880,3823.716,245,5,5,0,,FC2
ORD00728,14-Mar-2024,CUST1493,South,Consumer,PROD237,Electronics,Audio,4,1257,0.05,5028,4776.6,2629.92,214,3,2,0,,FC3
ORD00729,31-Dec-2025,CUST1861,West,Consumer,PROD439,Fashion,Accessories,2,2059,0.25,4118,3088.5,2226.075,195,3,3,0,,FC3
ORD00730,31-Jul-2025,CUST1793,East,Corporate,PROD353,Fashion,Footwear,5,1796,0,8980,8980,7011.25,189,7,6,0,,FC1
ORD00731,29-Apr-2025,CUST1300,South,Small Business,PROD134,Fashion,Apparel,2,1758,0.3,3516,2461.2,2689.183,243,5,5,0,,FC2
ORD00732,29-Jul-2023,CUST1421,West,Small Business,PROD473,Electronics,Mobile,2,1075,0,2150,2150,1214.761,109,8,6,0,,FC4
ORD00733,20-Dec-2024,CUST1381,North,Consumer,PROD312,Fashion,Footwear,5,3979,0.1,19895,17905.5,12059.58,272,3,2,1,Size Issue,FC1
ORD00734,21-Nov-2024,CUST1102,West,Corporate,PROD260,Electronics,Mobile,1,3407,0.3,3407,2384.9,2691.247,292,4,3,0,,FC3
ORD00735,6-Mar-2025,CUST1223,South,Consumer,PROD174,Fashion,Apparel,2,2729,0,5458,5458,2925.298,127,1,2,0,,FC1
ORD00736,29-Oct-2023,CUST1964,West,Corporate,PROD111,Lifestyle,Beauty,2,1505,0,3010,3010,2141.42,128,6,3,0,,FC4
ORD00737,13-Feb-2025,CUST1942,West,Corporate,PROD241,Lifestyle,Beauty,1,4004,0.4,4004,2402.4,2820.506,239,6,6,0,,FC1
ORD00738,7-Jul-2024,CUST1204,North,Corporate,PROD423,Lifestyle,Fitness,3,761,0.05,2283,2168.85,1381.105,272,5,5,0,,FC4
ORD00739,25-May-2023,CUST1902,East,Consumer,PROD221,Lifestyle,Home Decor,2,2455,0.05,4910,4664.5,3585.893,264,5,5,0,,FC2
ORD00740,27-Mar-2025,CUST1274,North,Corporate,PROD234,Electronics,Laptop,4,1968,0,7872,7872,4143.245,174,3,3,0,,FC4
ORD00741,29-Sep-2025,CUST1276,West,Small Business,PROD481,Electronics,Mobile,4,4197,0.05,16788,15948.6,12540.21,106,4,2,0,,FC4
ORD00742,17-Oct-2025,CUST1327,South,Small Business,PROD281,Fashion,Footwear,4,558,0.1,2232,2008.8,1268.721,213,7,6,1,Late Delivery,FC4
ORD00743,28-Jan-2023,CUST1194,East,Consumer,PROD188,Fashion,Apparel,1,1956,0.4,1956,1173.6,1149.202,290,6,6,0,,FC4
ORD00744,11-Oct-2024,CUST1905,South,Corporate,PROD130,Electronics,Mobile,4,2513,0.1,10052,9046.8,7637.032,111,5,2,1,Size Issue,FC3
ORD00745,7-Jul-2025,CUST1315,South,Corporate,PROD439,Fashion,Apparel,5,2622,0,13110,13110,8992.139,102,5,5,0,,FC2
ORD00746,10-Jul-2024,CUST1041,West,Consumer,PROD432,Fashion,Accessories,1,4150,0.5,4150,2075,3185.988,228,4,3,1,Size Issue,FC3
ORD00747,19-Jun-2025,CUST1781,North,Corporate,PROD266,Lifestyle,Fitness,5,3771,0.25,18855,14141.25,14816.69,156,4,5,0,,FC4
ORD00748,19-Oct-2023,CUST1588,East,Consumer,PROD324,Electronics,Mobile,5,2428,0.4,12140,7284,8512.815,192,6,4,0,,FC3
ORD00749,26-Feb-2024,CUST1558,South,Consumer,PROD104,Lifestyle,Home Decor,4,795,0.25,3180,2385,2483.399,74,5,5,0,,FC4
ORD00750,15-Jul-2025,CUST1477,East,Small Business,PROD374,Fashion,Accessories,2,4778,0.4,9556,5733.6,7405.942,147,3,2,0,,FC1
ORD00751,4-Mar-2025,CUST1478,South,Small Business,PROD327,Electronics,Audio,1,361,0.25,361,270.75,280.1685,188,2,2,0,,FC3
ORD00752,4-Feb-2025,CUST1447,South,Small Business,PROD186,Lifestyle,Fitness,1,3711,0.05,3711,3525.45,2782.876,53,3,2,0,,FC3
ORD00753,8-Nov-2024,CUST1803,East,Consumer,PROD384,Electronics,Laptop,4,2933,0.4,11732,7039.2,7094.306,268,2,2,0,,FC1
ORD00754,6-Mar-2025,CUST1960,West,Consumer,PROD339,Electronics,Mobile,2,247,0.05,494,469.3,296.7892,274,4,4,0,,FC2
ORD00755,28-Sep-2023,CUST1624,West,Small Business,PROD423,Electronics,Audio,3,4896,0,14688,14688,10680.99,74,6,5,0,,FC3
ORD00756,15-Sep-2023,CUST1722,East,Small Business,PROD117,Electronics,Mobile,1,333,0,333,333,221.092,189,2,2,0,,FC2
ORD00757,8-Dec-2025,CUST1544,West,Consumer,PROD442,Electronics,Audio,1,2253,0.1,2253,2027.7,1690.699,116,2,2,0,,FC1
ORD00758,9-May-2024,CUST1167,East,Consumer,PROD381,Fashion,Accessories,3,4766,0,14298,14298,7757.602,294,3,3,0,,FC3
ORD00759,14-Jan-2025,CUST1297,West,Small Business,PROD137,Electronics,Laptop,5,3889,0.4,19445,11667,11947.02,119,2,2,0,,FC2
ORD00760,28-Feb-2025,CUST1877,East,Corporate,PROD434,Electronics,Audio,4,2239,0.2,8956,7164.8,6014.703,178,3,4,0,,FC4
ORD00761,22-Oct-2024,CUST1836,North,Small Business,PROD337,Lifestyle,Fitness,3,3812,0.1,11436,10292.4,8430.412,143,5,6,0,,FC1
ORD00762,9-Apr-2023,CUST1402,North,Small Business,PROD422,Electronics,Laptop,4,2480,0.2,9920,7936,7705.21,257,4,2,0,,FC2
ORD00763,26-May-2024,CUST1843,North,Corporate,PROD249,Electronics,Audio,5,1628,0,8140,8140,6087.028,102,3,3,0,,FC2
ORD00764,5-May-2023,CUST1445,East,Consumer,PROD173,Electronics,Mobile,1,4468,0.1,4468,4021.2,2524.186,116,2,2,0,,FC1
ORD00765,3-Sep-2024,CUST1758,North,Corporate,PROD260,Electronics,Audio,2,342,0.05,684,649.8,407.2096,76,1,2,0,,FC3
ORD00766,16-Nov-2025,CUST1007,East,Consumer,PROD438,Electronics,Laptop,3,2302,0,6906,6906,4282.642,91,3,3,0,,FC2
ORD00767,22-Mar-2025,CUST1305,North,Small Business,PROD129,Fashion,Apparel,5,1006,0.4,5030,3018,3367.883,125,4,5,0,,FC4
ORD00768,15-Mar-2024,CUST1909,South,Consumer,PROD180,Lifestyle,Home Decor,1,4525,0.15,4525,3846.25,3246.293,154,2,2,0,,FC4
ORD00769,24-Feb-2024,CUST1951,West,Small Business,PROD179,Fashion,Footwear,1,3637,0.3,3637,2545.9,1990.497,285,7,5,0,,FC4
ORD00770,26-Apr-2023,CUST1954,South,Corporate,PROD448,Lifestyle,Beauty,3,2577,0,7731,7731,4332.7,233,3,3,0,,FC1
ORD00771,6-Jun-2024,CUST1773,East,Small Business,PROD373,Electronics,Laptop,1,544,0,544,544,422.0823,69,6,5,0,,FC2
ORD00772,2-Sep-2023,CUST1022,West,Corporate,PROD402,Fashion,Accessories,5,343,0.5,1715,857.5,1045.908,242,4,2,0,,FC2
ORD00773,17-Jul-2024,CUST1265,South,Small Business,PROD477,Electronics,Audio,4,1062,0.1,4248,3823.2,2358.72,100,5,5,0,,FC4
ORD00774,27-Feb-2025,CUST1424,East,Small Business,PROD111,Fashion,Footwear,2,3902,0.2,7804,6243.2,5593.059,155,2,2,0,,FC4
ORD00775,9-Mar-2023,CUST1754,East,Consumer,PROD230,Lifestyle,Beauty,1,4052,0,4052,4052,2697.874,285,8,6,0,,FC3
ORD00776,16-Nov-2024,CUST1684,North,Corporate,PROD408,Lifestyle,Beauty,5,4102,0.3,20510,14357,11699.97,231,4,4,1,Late Delivery,FC3
ORD00777,14-Jun-2025,CUST1604,West,Small Business,PROD331,Lifestyle,Fitness,2,1784,0.15,3568,3032.8,2626.182,167,2,2,0,,FC2
ORD00778,23-Feb-2024,CUST1906,East,Small Business,PROD212,Electronics,Laptop,4,1231,0.05,4924,4677.8,3665.408,174,6,3,0,,FC2
ORD00779,15-Jan-2024,CUST1308,North,Consumer,PROD437,Electronics,Audio,3,4440,0,13320,13320,9847.072,112,7,4,0,,FC4
ORD00780,14-Aug-2024,CUST1200,East,Consumer,PROD375,Electronics,Laptop,5,2205,0,11025,11025,7320.543,56,3,3,0,,FC1
ORD00781,5-Feb-2025,CUST1723,North,Corporate,PROD127,Lifestyle,Fitness,3,1608,0.2,4824,3859.2,3343.467,240,3,3,0,,FC4
ORD00782,9-Jun-2025,CUST1396,West,Corporate,PROD301,Fashion,Footwear,1,1155,0.25,1155,866.25,895.8378,117,8,6,1,Late Delivery,FC3
ORD00783,2-Dec-2024,CUST1699,West,Consumer,PROD489,Fashion,Accessories,2,2236,0,4472,4472,3482.124,269,3,3,0,,FC4
ORD00784,13-Jun-2023,CUST1461,South,Consumer,PROD160,Electronics,Mobile,5,1226,0,6130,6130,3372.065,242,5,5,0,,FC2
ORD00785,12-Dec-2025,CUST1379,South,Corporate,PROD318,Electronics,Mobile,2,2033,0.4,4066,2439.6,2519.081,283,4,2,1,Quality Issue,FC4
ORD00786,9-Dec-2023,CUST1823,South,Corporate,PROD199,Electronics,Audio,1,2206,0.15,2206,1875.1,1146.324,191,1,2,0,,FC2
ORD00787,13-Jun-2024,CUST1335,West,Corporate,PROD334,Electronics,Audio,4,2760,0.15,11040,9384,7695.035,299,7,4,0,,FC1
ORD00788,11-Mar-2023,CUST1943,North,Corporate,PROD355,Electronics,Mobile,2,2047,0.2,4094,3275.2,2207.306,222,2,2,1,Late Delivery,FC4
ORD00789,15-Jan-2023,CUST1056,South,Corporate,PROD201,Electronics,Audio,1,1188,0.3,1188,831.6,704.0796,212,5,4,1,,FC4
ORD00790,10-Mar-2024,CUST1056,North,Small Business,PROD285,Lifestyle,Fitness,4,2129,0.25,8516,6387,6125.753,214,6,5,0,,FC3
ORD00791,13-Apr-2024,CUST1357,East,Corporate,PROD155,Electronics,Audio,5,3211,0.1,16055,14449.5,12736.18,86,6,6,0,,FC2
ORD00792,1-Jan-2024,CUST1427,West,Consumer,PROD457,Fashion,Footwear,3,1009,0.1,3027,2724.3,2330.206,77,7,5,0,,FC1
ORD00793,16-Nov-2023,CUST1038,West,Corporate,PROD316,Electronics,Mobile,2,1997,0,3994,3994,2168.697,148,2,2,0,,FC3
ORD00794,9-Sep-2023,CUST1554,North,Corporate,PROD437,Electronics,Laptop,3,1680,0.05,5040,4788,4006.541,142,2,2,0,,FC3
ORD00795,26-Jul-2024,CUST1789,East,Consumer,PROD155,Fashion,Footwear,2,283,0.1,566,509.4,307.4942,258,3,3,1,Damaged,FC4
ORD00796,8-Jan-2025,CUST1890,North,Corporate,PROD492,Electronics,Mobile,1,4688,0.4,4688,2812.8,3487.526,252,2,2,0,,FC3
ORD00797,29-Aug-2023,CUST1975,South,Consumer,PROD182,Fashion,Apparel,3,1549,0.25,4647,3485.25,3423.413,108,4,4,0,,FC2
ORD00798,20-Dec-2023,CUST1933,West,Small Business,PROD436,Lifestyle,Home Decor,3,3347,0.2,10041,8032.8,5897.006,161,5,4,0,,FC1
ORD00799,15-Jan-2025,CUST1054,West,Corporate,PROD475,Electronics,Mobile,1,3714,0.2,3714,2971.2,1938.15,107,3,3,0,,FC2
ORD00800,1-Oct-2025,CUST1853,East,Consumer,PROD470,Electronics,Audio,3,1420,0,4260,4260,2174.455,77,4,5,1,Damaged,FC3
ORD00801,22-May-2024,CUST1528,East,Consumer,PROD133,Fashion,Footwear,4,1431,0.4,5724,3434.4,4039.53,143,5,4,0,,FC1
ORD00802,12-Dec-2024,CUST1070,South,Small Business,PROD183,Lifestyle,Fitness,1,4554,0.05,4554,4326.3,2573.784,75,4,3,1,Damaged,FC4
ORD00803,8-Oct-2024,CUST1905,West,Corporate,PROD284,Fashion,Apparel,2,4857,0.25,9714,7285.5,7623.112,144,3,3,0,,FC1
ORD00804,29-Nov-2024,CUST1670,North,Consumer,PROD256,Fashion,Apparel,3,4892,0.25,14676,11007,9211.927,128,2,2,0,,FC1
ORD00805,30-May-2025,CUST1578,North,Consumer,PROD374,Fashion,Apparel,1,3722,0.5,3722,1861,2592.011,60,6,4,0,,FC1
ORD00806,28-Feb-2025,CUST1445,South,Corporate,PROD269,Electronics,Mobile,1,4087,0.2,4087,3269.6,3142.564,191,5,4,0,,FC2
ORD00807,11-Mar-2024,CUST1147,West,Small Business,PROD153,Fashion,Footwear,2,2326,0,4652,4652,3327.921,79,2,2,0,,FC1
ORD00808,21-Apr-2023,CUST1525,East,Small Business,PROD403,Lifestyle,Fitness,5,4345,0,21725,21725,14954.08,248,2,2,0,,FC2
ORD00809,9-Nov-2023,CUST1335,West,Consumer,PROD253,Electronics,Audio,3,280,0.3,840,588,558.2153,234,7,5,0,,FC1
ORD00810,1-May-2024,CUST1514,South,Small Business,PROD491,Fashion,Accessories,3,1594,0,4782,4782,3321.838,194,5,3,0,,FC1
ORD00811,8-Nov-2025,CUST1737,East,Corporate,PROD130,Electronics,Mobile,4,4895,0,19580,19580,10103.77,160,7,5,0,,FC2
ORD00812,25-Jun-2023,CUST1053,South,Small Business,PROD467,Fashion,Footwear,1,4066,0.05,4066,3862.7,2283.401,202,4,3,0,,FC3
ORD00813,31-Oct-2025,CUST1772,West,Consumer,PROD335,Lifestyle,Beauty,3,4715,0.05,14145,13437.75,9452.014,88,6,6,0,,FC4
ORD00814,4-Aug-2024,CUST1468,South,Consumer,PROD267,Fashion,Apparel,5,3850,0.15,19250,16362.5,14831.66,174,7,6,0,,FC2
ORD00815,19-Dec-2025,CUST1524,South,Consumer,PROD399,Electronics,Audio,5,4670,0.05,23350,22182.5,11964.9,284,3,3,0,,FC2
ORD00816,1-Jul-2024,CUST1077,West,Small Business,PROD485,Fashion,Apparel,2,3374,0.05,6748,6410.6,4185.166,275,4,4,0,,FC1
ORD00817,9-Feb-2024,CUST1477,South,Corporate,PROD182,Fashion,Footwear,1,657,0.05,657,624.15,415.0289,89,2,2,0,,FC2
ORD00818,18-Feb-2023,CUST1113,North,Consumer,PROD266,Fashion,Footwear,5,1447,0.05,7235,6873.25,4324.58,175,5,5,0,,FC2
ORD00819,23-Nov-2023,CUST1329,West,Small Business,PROD243,Electronics,Laptop,4,4431,0,17724,17724,10049.71,258,4,4,0,,FC3
ORD00820,7-Jan-2025,CUST1627,South,Corporate,PROD256,Electronics,Mobile,1,468,0.2,468,374.4,283.0368,287,4,2,0,,FC3
ORD00821,18-Sep-2025,CUST1791,West,Small Business,PROD241,Lifestyle,Beauty,5,2892,0.05,14460,13737,8955.141,163,4,5,0,,FC1
ORD00822,25-Aug-2023,CUST1873,West,Corporate,PROD381,Fashion,Accessories,2,875,0.15,1750,1487.5,1132.318,209,8,6,0,,FC3
ORD00823,25-Aug-2024,CUST1288,South,Small Business,PROD149,Lifestyle,Home Decor,4,1854,0.25,7416,5562,5464.923,298,5,5,0,,FC1
ORD00824,28-Feb-2025,CUST1375,North,Consumer,PROD160,Electronics,Audio,4,845,0.3,3380,2366,2631.126,149,5,6,0,,FC3
ORD00825,23-Dec-2023,CUST1408,West,Corporate,PROD365,Fashion,Accessories,3,418,0,1254,1254,735.474,53,3,3,0,,FC2
ORD00826,20-Jan-2023,CUST1616,East,Small Business,PROD280,Electronics,Audio,4,2688,0.05,10752,10214.4,8206.781,289,4,4,0,,FC4
ORD00827,5-Jul-2023,CUST1287,West,Small Business,PROD213,Fashion,Apparel,2,2989,0.2,5978,4782.4,3870.441,159,8,6,0,,FC4
ORD00828,9-Mar-2025,CUST1506,North,Consumer,PROD220,Electronics,Audio,3,1945,0,5835,5835,3288.03,117,6,3,1,Late Delivery,FC4
ORD00829,11-Apr-2024,CUST1942,North,Small Business,PROD485,Lifestyle,Home Decor,2,1129,0.05,2258,2145.1,1581.197,150,5,5,0,,FC2
ORD00830,23-Apr-2023,CUST1826,North,Consumer,PROD313,Fashion,Accessories,2,865,0.4,1730,1038,1130.476,72,5,3,0,,FC3
ORD00831,19-Feb-2024,CUST1149,West,Consumer,PROD105,Fashion,Accessories,1,3053,0.05,3053,2900.35,1746.541,238,3,2,0,,FC3
ORD00832,22-Nov-2024,CUST1702,West,Corporate,PROD106,Fashion,Apparel,5,2135,0.15,10675,9073.75,6597.621,291,7,5,0,,FC4
ORD00833,20-Mar-2023,CUST1128,East,Small Business,PROD422,Electronics,Mobile,1,2062,0.4,2062,1237.2,1033.723,104,5,5,0,,FC2
ORD00834,7-Nov-2024,CUST1884,West,Consumer,PROD290,Electronics,Audio,2,4710,0,9420,9420,6185.309,293,3,2,0,,FC4
ORD00835,26-Oct-2023,CUST1700,North,Corporate,PROD345,Electronics,Mobile,1,3623,0,3623,3623,2716.357,63,5,6,0,,FC2
